,event_time,new
25280,2019-12-18 18:10:16,2019-12-18 18:10:16
25281,2019-12-18 18:10:19,2019-12-18 18:10:19
25282,2019-12-18 18:10:19,2019-12-18 18:10:20
25283,2019-12-18 18:10:31,2019-12-18 18:10:31
25284,2019-12-18 18:10:34,2019-12-18 18:10:34
25285,2019-12-18 18:10:40,2019-12-18 18:10:40
25286,2019-12-18 18:10:42,2019-12-18 18:10:42
25287,2019-12-18 18:10:45,2019-12-18 18:10:45
25288,2019-12-18 18:10:55,2019-12-18 18:10:55
25289,2019-12-18 18:10:58,2019-12-18 18:10:58
25290,2019-12-18 18:10:59,2019-12-18 18:10:59
25291,2019-12-18 18:11:05,2019-12-18 18:11:05
25292,2019-12-18 18:11:08,2019-12-18 18:11:08
25293,2019-12-18 18:11:10,2019-12-18 18:11:10
25294,2019-12-18 18:11:13,2019-12-18 18:11:13
25295,2019-12-18 18:11:28,2019-12-18 18:11:28
25296,2019-12-18 18:11:34,2019-12-18 18:11:34
25297,2019-12-18 18:11:38,2019-12-18 18:11:38
25298,2019-12-18 18:11:41,2019-12-18 18:11:41
25299,2019-12-18 18:11:42,2019-12-18 18:11:42
25300,2019-12-18 18:11:46,2019-12-18 18:11:46
25301,2019-12-18 18:11:49,2019-12-18 18:11:49
25302,2019-12-18 18:11:52,2019-12-18 18:11:52
25303,2019-12-18 18:11:52,2019-12-18 18:11:53
25304,2019-12-18 18:11:55,2019-12-18 18:11:55
25305,2019-12-18 18:11:57,2019-12-18 18:11:57
25306,2019-12-18 18:11:58,2019-12-18 18:11:58
25307,2019-12-18 18:11:59,2019-12-18 18:11:59
25308,2019-12-18 18:12:02,2019-12-18 18:12:02
25309,2019-12-18 18:12:02,2019-12-18 18:12:03
25310,2019-12-18 18:12:08,2019-12-18 18:12:08
25311,2019-12-18 18:12:14,2019-12-18 18:12:14
25312,2019-12-18 18:12:15,2019-12-18 18:12:15
25313,2019-12-18 18:12:15,2019-12-18 18:12:16
25314,2019-12-18 18:12:52,2019-12-18 18:12:52
25315,2019-12-18 18:12:54,2019-12-18 18:12:54
25316,2019-12-18 18:13:04,2019-12-18 18:13:04
25317,2019-12-18 18:13:07,2019-12-18 18:13:07
25318,2019-12-18 18:13:08,2019-12-18 18:13:08
25319,2019-12-18 18:13:08,2019-12-18 18:13:09
25320,2019-12-18 18:13:13,2019-12-18 18:13:13
25321,2019-12-18 18:13:17,2019-12-18 18:13:17
25322,2019-12-18 18:13:20,2019-12-18 18:13:20
25323,2019-12-18 18:13:22,2019-12-18 18:13:22
25324,2019-12-18 18:13:26,2019-12-18 18:13:26
25325,2019-12-18 18:13:32,2019-12-18 18:13:32
25326,2019-12-18 18:13:32,2019-12-18 18:13:33
25327,2019-12-18 18:13:34,2019-12-18 18:13:34
25328,2019-12-18 18:13:35,2019-12-18 18:13:35
25329,2019-12-18 18:13:35,2019-12-18 18:13:36
25330,2019-12-18 18:13:42,2019-12-18 18:13:42
25331,2019-12-18 18:13:42,2019-12-18 18:13:43
25332,2019-12-18 18:13:45,2019-12-18 18:13:45
25333,2019-12-18 18:13:48,2019-12-18 18:13:48
25334,2019-12-18 18:13:49,2019-12-18 18:13:49
25335,2019-12-18 18:13:49,2019-12-18 18:13:50
25336,2019-12-18 18:13:54,2019-12-18 18:13:54
25337,2019-12-18 18:13:58,2019-12-18 18:13:58
25338,2019-12-18 18:14:01,2019-12-18 18:14:01
25339,2019-12-18 18:14:08,2019-12-18 18:14:08
25340,2019-12-18 18:14:08,2019-12-18 18:14:09
25341,2019-12-18 18:14:11,2019-12-18 18:14:11
25342,2019-12-18 18:14:12,2019-12-18 18:14:12
25343,2019-12-18 18:14:12,2019-12-18 18:14:13
25344,2019-12-18 18:14:13,2019-12-18 18:14:13
25345,2019-12-18 18:14:15,2019-12-18 18:14:15
25346,2019-12-18 18:14:20,2019-12-18 18:14:20
25347,2019-12-18 18:14:23,2019-12-18 18:14:23
25348,2019-12-18 18:14:24,2019-12-18 18:14:24
25349,2019-12-18 18:14:27,2019-12-18 18:14:27
25350,2019-12-18 18:14:28,2019-12-18 18:14:28
25351,2019-12-18 18:14:31,2019-12-18 18:14:31
25352,2019-12-18 18:14:38,2019-12-18 18:14:38
25353,2019-12-18 18:14:39,2019-12-18 18:14:39
25354,2019-12-18 18:14:44,2019-12-18 18:14:44
25355,2019-12-18 18:14:46,2019-12-18 18:14:46
25356,2019-12-18 18:14:54,2019-12-18 18:14:54
25357,2019-12-18 18:14:59,2019-12-18 18:14:59
25358,2019-12-18 18:15:04,2019-12-18 18:15:04
25359,2019-12-18 18:15:08,2019-12-18 18:15:08
25360,2019-12-18 18:15:11,2019-12-18 18:15:11
25361,2019-12-18 18:15:14,2019-12-18 18:15:14
25362,2019-12-18 18:15:16,2019-12-18 18:15:16
25363,2019-12-18 18:15:21,2019-12-18 18:15:21
25364,2019-12-18 18:15:28,2019-12-18 18:15:28
25365,2019-12-18 18:15:32,2019-12-18 18:15:32
25366,2019-12-18 18:15:32,2019-12-18 18:15:33
25367,2019-12-18 18:15:38,2019-12-18 18:15:38
25368,2019-12-18 18:15:38,2019-12-18 18:15:39
25369,2019-12-18 18:15:41,2019-12-18 18:15:41
25370,2019-12-18 18:15:42,2019-12-18 18:15:42
25371,2019-12-18 18:15:48,2019-12-18 18:15:48
25372,2019-12-18 18:15:54,2019-12-18 18:15:54
25373,2019-12-18 18:15:57,2019-12-18 18:15:57
25374,2019-12-18 18:16:03,2019-12-18 18:16:03
25375,2019-12-18 18:16:04,2019-12-18 18:16:04
25376,2019-12-18 18:16:13,2019-12-18 18:16:13
25377,2019-12-18 18:16:15,2019-12-18 18:16:15
25378,2019-12-18 18:16:26,2019-12-18 18:16:26
25379,2019-12-18 18:16:32,2019-12-18 18:16:32
25380,2019-12-18 18:16:45,2019-12-18 18:16:45
25381,2019-12-18 18:16:46,2019-12-18 18:16:46
25382,2019-12-18 18:16:50,2019-12-18 18:16:50
25383,2019-12-18 18:16:51,2019-12-18 18:16:51
25384,2019-12-18 18:16:59,2019-12-18 18:16:59
25385,2019-12-18 18:17:05,2019-12-18 18:17:05
25386,2019-12-18 18:17:06,2019-12-18 18:17:06
25387,2019-12-18 18:17:07,2019-12-18 18:17:07
25388,2019-12-18 18:17:20,2019-12-18 18:17:20
25389,2019-12-18 18:17:22,2019-12-18 18:17:22
25390,2019-12-18 18:17:25,2019-12-18 18:17:25
25391,2019-12-18 18:17:26,2019-12-18 18:17:26
25392,2019-12-18 18:17:37,2019-12-18 18:17:37
25393,2019-12-18 18:17:38,2019-12-18 18:17:38
25394,2019-12-18 18:17:38,2019-12-18 18:17:39
25395,2019-12-18 18:17:39,2019-12-18 18:17:39
25396,2019-12-18 18:17:42,2019-12-18 18:17:42
25397,2019-12-18 18:17:47,2019-12-18 18:17:47
25398,2019-12-18 18:17:50,2019-12-18 18:17:50
25399,2019-12-18 18:17:52,2019-12-18 18:17:52
25400,2019-12-18 18:17:55,2019-12-18 18:17:55
25401,2019-12-18 18:17:55,2019-12-18 18:17:56
25402,2019-12-18 18:17:57,2019-12-18 18:17:57
25403,2019-12-18 18:17:58,2019-12-18 18:17:58
25404,2019-12-18 18:17:59,2019-12-18 18:17:59
25405,2019-12-18 18:18:01,2019-12-18 18:18:01
25406,2019-12-18 18:18:08,2019-12-18 18:18:08
25407,2019-12-18 18:18:15,2019-12-18 18:18:15
25408,2019-12-18 18:18:21,2019-12-18 18:18:21
25409,2019-12-18 18:18:35,2019-12-18 18:18:35
25410,2019-12-18 18:18:36,2019-12-18 18:18:36
25411,2019-12-18 18:18:39,2019-12-18 18:18:39
25412,2019-12-18 18:18:40,2019-12-18 18:18:40
25413,2019-12-18 18:18:44,2019-12-18 18:18:44
25414,2019-12-18 18:18:49,2019-12-18 18:18:49
25415,2019-12-18 18:18:50,2019-12-18 18:18:50
25416,2019-12-18 18:18:55,2019-12-18 18:18:55
25417,2019-12-18 18:18:57,2019-12-18 18:18:57
25418,2019-12-18 18:19:00,2019-12-18 18:19:00
25419,2019-12-18 18:19:03,2019-12-18 18:19:03
25420,2019-12-18 18:19:28,2019-12-18 18:19:28
25421,2019-12-18 18:19:29,2019-12-18 18:19:29
25422,2019-12-18 18:19:32,2019-12-18 18:19:32
25423,2019-12-18 18:19:35,2019-12-18 18:19:35
25424,2019-12-18 18:19:39,2019-12-18 18:19:39
25425,2019-12-18 18:19:41,2019-12-18 18:19:41
25426,2019-12-18 18:19:42,2019-12-18 18:19:42
25427,2019-12-18 18:19:44,2019-12-18 18:19:44
25428,2019-12-18 18:19:46,2019-12-18 18:19:46
25429,2019-12-18 18:19:46,2019-12-18 18:19:47
25430,2019-12-18 18:19:49,2019-12-18 18:19:49
25431,2019-12-18 18:19:50,2019-12-18 18:19:50
25432,2019-12-18 18:20:02,2019-12-18 18:20:02
25433,2019-12-18 18:20:07,2019-12-18 18:20:07
25434,2019-12-18 18:20:12,2019-12-18 18:20:12
25435,2019-12-18 18:20:17,2019-12-18 18:20:17
25436,2019-12-18 18:20:17,2019-12-18 18:20:18
25437,2019-12-18 18:20:17,2019-12-18 18:20:19
25438,2019-12-18 18:20:24,2019-12-18 18:20:24
25439,2019-12-18 18:20:25,2019-12-18 18:20:25
25440,2019-12-18 18:20:26,2019-12-18 18:20:26
25441,2019-12-18 18:20:34,2019-12-18 18:20:34
25442,2019-12-18 18:20:34,2019-12-18 18:20:35
25443,2019-12-18 18:20:34,2019-12-18 18:20:36
25444,2019-12-18 18:20:37,2019-12-18 18:20:37
25445,2019-12-18 18:20:37,2019-12-18 18:20:38
25446,2019-12-18 18:20:42,2019-12-18 18:20:42
25447,2019-12-18 18:20:43,2019-12-18 18:20:43
25448,2019-12-18 18:20:48,2019-12-18 18:20:48
25449,2019-12-18 18:20:50,2019-12-18 18:20:50
25450,2019-12-18 18:20:54,2019-12-18 18:20:54
25451,2019-12-18 18:20:54,2019-12-18 18:20:55
25452,2019-12-18 18:20:54,2019-12-18 18:20:56
25453,2019-12-18 18:20:55,2019-12-18 18:20:55
25454,2019-12-18 18:20:55,2019-12-18 18:20:56
25455,2019-12-18 18:20:57,2019-12-18 18:20:57
25456,2019-12-18 18:20:59,2019-12-18 18:20:59
25457,2019-12-18 18:21:02,2019-12-18 18:21:02
25458,2019-12-18 18:21:03,2019-12-18 18:21:03
25459,2019-12-18 18:21:12,2019-12-18 18:21:12
25460,2019-12-18 18:21:19,2019-12-18 18:21:19
25461,2019-12-18 18:21:21,2019-12-18 18:21:21
25462,2019-12-18 18:21:23,2019-12-18 18:21:23
25463,2019-12-18 18:21:25,2019-12-18 18:21:25
25464,2019-12-18 18:21:38,2019-12-18 18:21:38
25465,2019-12-18 18:21:38,2019-12-18 18:21:39
25466,2019-12-18 18:21:45,2019-12-18 18:21:45
25467,2019-12-18 18:21:49,2019-12-18 18:21:49
25468,2019-12-18 18:21:59,2019-12-18 18:21:59
25469,2019-12-18 18:22:00,2019-12-18 18:22:00
25470,2019-12-18 18:22:03,2019-12-18 18:22:03
25471,2019-12-18 18:22:06,2019-12-18 18:22:06
25472,2019-12-18 18:22:06,2019-12-18 18:22:07
25473,2019-12-18 18:22:12,2019-12-18 18:22:12
25474,2019-12-18 18:22:17,2019-12-18 18:22:17
25475,2019-12-18 18:22:19,2019-12-18 18:22:19
25476,2019-12-18 18:22:21,2019-12-18 18:22:21
25477,2019-12-18 18:22:22,2019-12-18 18:22:22
25478,2019-12-18 18:22:34,2019-12-18 18:22:34
25479,2019-12-18 18:22:36,2019-12-18 18:22:36
25480,2019-12-18 18:22:39,2019-12-18 18:22:39
25481,2019-12-18 18:22:43,2019-12-18 18:22:43
25482,2019-12-18 18:22:58,2019-12-18 18:22:58
25483,2019-12-18 18:23:04,2019-12-18 18:23:04
25484,2019-12-18 18:23:12,2019-12-18 18:23:12
25485,2019-12-18 18:23:12,2019-12-18 18:23:13
25486,2019-12-18 18:23:14,2019-12-18 18:23:14
25487,2019-12-18 18:23:15,2019-12-18 18:23:15
25488,2019-12-18 18:23:17,2019-12-18 18:23:17
25489,2019-12-18 18:23:18,2019-12-18 18:23:18
25490,2019-12-18 18:23:21,2019-12-18 18:23:21
25491,2019-12-18 18:23:23,2019-12-18 18:23:23
25492,2019-12-18 18:23:30,2019-12-18 18:23:30
25493,2019-12-18 18:23:35,2019-12-18 18:23:35
25494,2019-12-18 18:23:36,2019-12-18 18:23:36
25495,2019-12-18 18:23:44,2019-12-18 18:23:44
25496,2019-12-18 18:23:47,2019-12-18 18:23:47
25497,2019-12-18 18:23:48,2019-12-18 18:23:48
25498,2019-12-18 18:23:49,2019-12-18 18:23:49
25499,2019-12-18 18:23:49,2019-12-18 18:23:50
25500,2019-12-18 18:23:51,2019-12-18 18:23:51
25501,2019-12-18 18:23:53,2019-12-18 18:23:53
25502,2019-12-18 18:24:10,2019-12-18 18:24:10
25503,2019-12-18 18:24:11,2019-12-18 18:24:11
25504,2019-12-18 18:24:14,2019-12-18 18:24:14
25505,2019-12-18 18:24:15,2019-12-18 18:24:15
25506,2019-12-18 18:24:17,2019-12-18 18:24:17
25507,2019-12-18 18:24:19,2019-12-18 18:24:19
25508,2019-12-18 18:24:27,2019-12-18 18:24:27
25509,2019-12-18 18:24:37,2019-12-18 18:24:37
25510,2019-12-18 18:24:38,2019-12-18 18:24:38
25511,2019-12-18 18:24:40,2019-12-18 18:24:40
25512,2019-12-18 18:24:41,2019-12-18 18:24:41
25513,2019-12-18 18:24:46,2019-12-18 18:24:46
25514,2019-12-18 18:24:47,2019-12-18 18:24:47
25515,2019-12-18 18:24:53,2019-12-18 18:24:53
25516,2019-12-18 18:24:57,2019-12-18 18:24:57
25517,2019-12-18 18:25:00,2019-12-18 18:25:00
25518,2019-12-18 18:25:08,2019-12-18 18:25:08
25519,2019-12-18 18:25:26,2019-12-18 18:25:26
25520,2019-12-18 18:25:28,2019-12-18 18:25:28
25521,2019-12-18 18:25:29,2019-12-18 18:25:29
25522,2019-12-18 18:25:31,2019-12-18 18:25:31
25523,2019-12-18 18:25:31,2019-12-18 18:25:32
25524,2019-12-18 18:25:39,2019-12-18 18:25:39
25525,2019-12-18 18:25:43,2019-12-18 18:25:43
25526,2019-12-18 18:25:43,2019-12-18 18:25:44
25527,2019-12-18 18:25:46,2019-12-18 18:25:46
25528,2019-12-18 18:25:52,2019-12-18 18:25:52
25529,2019-12-18 18:25:52,2019-12-18 18:25:53
25530,2019-12-18 18:25:54,2019-12-18 18:25:54
25531,2019-12-18 18:26:00,2019-12-18 18:26:00
25532,2019-12-18 18:26:00,2019-12-18 18:26:01
25533,2019-12-18 18:26:06,2019-12-18 18:26:06
25534,2019-12-18 18:26:11,2019-12-18 18:26:11
25535,2019-12-18 18:26:19,2019-12-18 18:26:19
25536,2019-12-18 18:26:21,2019-12-18 18:26:21
25537,2019-12-18 18:26:32,2019-12-18 18:26:32
25538,2019-12-18 18:26:41,2019-12-18 18:26:41
25539,2019-12-18 18:26:42,2019-12-18 18:26:42
25540,2019-12-18 18:26:43,2019-12-18 18:26:43
25541,2019-12-18 18:26:48,2019-12-18 18:26:48
25542,2019-12-18 18:26:49,2019-12-18 18:26:49
25543,2019-12-18 18:26:49,2019-12-18 18:26:50
25544,2019-12-18 18:26:49,2019-12-18 18:26:51
25545,2019-12-18 18:26:53,2019-12-18 18:26:53
25546,2019-12-18 18:26:53,2019-12-18 18:26:54
25547,2019-12-18 18:27:01,2019-12-18 18:27:01
25548,2019-12-18 18:27:06,2019-12-18 18:27:06
25549,2019-12-18 18:27:09,2019-12-18 18:27:09
25550,2019-12-18 18:27:11,2019-12-18 18:27:11
25551,2019-12-18 18:27:13,2019-12-18 18:27:13
25552,2019-12-18 18:27:16,2019-12-18 18:27:16
25553,2019-12-18 18:27:22,2019-12-18 18:27:22
25554,2019-12-18 18:27:22,2019-12-18 18:27:23
25555,2019-12-18 18:27:26,2019-12-18 18:27:26
25556,2019-12-18 18:27:26,2019-12-18 18:27:27
25557,2019-12-18 18:27:30,2019-12-18 18:27:30
25558,2019-12-18 18:27:32,2019-12-18 18:27:32
25559,2019-12-18 18:27:34,2019-12-18 18:27:34
25560,2019-12-18 18:27:34,2019-12-18 18:27:35
25561,2019-12-18 18:27:36,2019-12-18 18:27:36
25562,2019-12-18 18:27:46,2019-12-18 18:27:46
25563,2019-12-18 18:27:47,2019-12-18 18:27:47
25564,2019-12-18 18:27:51,2019-12-18 18:27:51
25565,2019-12-18 18:27:53,2019-12-18 18:27:53
25566,2019-12-18 18:27:57,2019-12-18 18:27:57
25567,2019-12-18 18:28:03,2019-12-18 18:28:03
25568,2019-12-18 18:28:03,2019-12-18 18:28:04
25569,2019-12-18 18:28:03,2019-12-18 18:28:05
25570,2019-12-18 18:28:06,2019-12-18 18:28:06
25571,2019-12-18 18:28:09,2019-12-18 18:28:09
25572,2019-12-18 18:28:14,2019-12-18 18:28:14
25573,2019-12-18 18:28:17,2019-12-18 18:28:17
25574,2019-12-18 18:28:21,2019-12-18 18:28:21
25575,2019-12-18 18:28:21,2019-12-18 18:28:22
25576,2019-12-18 18:28:22,2019-12-18 18:28:22
25577,2019-12-18 18:28:26,2019-12-18 18:28:26
25578,2019-12-18 18:28:36,2019-12-18 18:28:36
25579,2019-12-18 18:28:42,2019-12-18 18:28:42
25580,2019-12-18 18:28:45,2019-12-18 18:28:45
25581,2019-12-18 18:28:47,2019-12-18 18:28:47
25582,2019-12-18 18:28:50,2019-12-18 18:28:50
25583,2019-12-18 18:28:59,2019-12-18 18:28:59
25584,2019-12-18 18:29:09,2019-12-18 18:29:09
25585,2019-12-18 18:29:13,2019-12-18 18:29:13
25586,2019-12-18 18:29:16,2019-12-18 18:29:16
25587,2019-12-18 18:29:16,2019-12-18 18:29:17
25588,2019-12-18 18:29:17,2019-12-18 18:29:17
25589,2019-12-18 18:29:21,2019-12-18 18:29:21
25590,2019-12-18 18:29:26,2019-12-18 18:29:26
25591,2019-12-18 18:29:26,2019-12-18 18:29:27
25592,2019-12-18 18:29:27,2019-12-18 18:29:27
25593,2019-12-18 18:29:29,2019-12-18 18:29:29
25594,2019-12-18 18:29:30,2019-12-18 18:29:30
25595,2019-12-18 18:29:43,2019-12-18 18:29:43
25596,2019-12-18 18:29:44,2019-12-18 18:29:44
25597,2019-12-18 18:29:45,2019-12-18 18:29:45
25598,2019-12-18 18:29:47,2019-12-18 18:29:47
25599,2019-12-18 18:29:49,2019-12-18 18:29:49
25600,2019-12-18 18:29:56,2019-12-18 18:29:56
25601,2019-12-18 18:29:57,2019-12-18 18:29:57
25602,2019-12-18 18:30:00,2019-12-18 18:30:00
25603,2019-12-18 18:30:05,2019-12-18 18:30:05
25604,2019-12-18 18:30:10,2019-12-18 18:30:10
25605,2019-12-18 18:30:15,2019-12-18 18:30:15
25606,2019-12-18 18:30:17,2019-12-18 18:30:17
25607,2019-12-18 18:30:19,2019-12-18 18:30:19
25608,2019-12-18 18:30:20,2019-12-18 18:30:20
25609,2019-12-18 18:30:22,2019-12-18 18:30:22
25610,2019-12-18 18:30:22,2019-12-18 18:30:23
25611,2019-12-18 18:30:24,2019-12-18 18:30:24
25612,2019-12-18 18:30:25,2019-12-18 18:30:25
25613,2019-12-18 18:30:26,2019-12-18 18:30:26
25614,2019-12-18 18:30:29,2019-12-18 18:30:29
25615,2019-12-18 18:30:32,2019-12-18 18:30:32
25616,2019-12-18 18:30:33,2019-12-18 18:30:33
25617,2019-12-18 18:30:48,2019-12-18 18:30:48
25618,2019-12-18 18:30:52,2019-12-18 18:30:52
25619,2019-12-18 18:30:53,2019-12-18 18:30:53
25620,2019-12-18 18:30:54,2019-12-18 18:30:54
25621,2019-12-18 18:31:04,2019-12-18 18:31:04
25622,2019-12-18 18:31:10,2019-12-18 18:31:10
25623,2019-12-18 18:31:10,2019-12-18 18:31:11
25624,2019-12-18 18:31:14,2019-12-18 18:31:14
25625,2019-12-18 18:31:17,2019-12-18 18:31:17
25626,2019-12-18 18:31:19,2019-12-18 18:31:19
25627,2019-12-18 18:31:22,2019-12-18 18:31:22
25628,2019-12-18 18:31:29,2019-12-18 18:31:29
25629,2019-12-18 18:31:36,2019-12-18 18:31:36
25630,2019-12-18 18:31:39,2019-12-18 18:31:39
25631,2019-12-18 18:31:41,2019-12-18 18:31:41
25632,2019-12-18 18:31:43,2019-12-18 18:31:43
25633,2019-12-18 18:31:50,2019-12-18 18:31:50
25634,2019-12-18 18:31:51,2019-12-18 18:31:51
25635,2019-12-18 18:31:53,2019-12-18 18:31:53
25636,2019-12-18 18:31:55,2019-12-18 18:31:55
25637,2019-12-18 18:32:09,2019-12-18 18:32:09
25638,2019-12-18 18:32:13,2019-12-18 18:32:13
25639,2019-12-18 18:32:13,2019-12-18 18:32:14
25640,2019-12-18 18:32:14,2019-12-18 18:32:14
25641,2019-12-18 18:32:24,2019-12-18 18:32:24
25642,2019-12-18 18:32:27,2019-12-18 18:32:27
25643,2019-12-18 18:32:43,2019-12-18 18:32:43
25644,2019-12-18 18:32:44,2019-12-18 18:32:44
25645,2019-12-18 18:32:45,2019-12-18 18:32:45
25646,2019-12-18 18:32:48,2019-12-18 18:32:48
25647,2019-12-18 18:32:51,2019-12-18 18:32:51
25648,2019-12-18 18:32:53,2019-12-18 18:32:53
25649,2019-12-18 18:32:59,2019-12-18 18:32:59
25650,2019-12-18 18:32:59,2019-12-18 18:33:00
25651,2019-12-18 18:33:06,2019-12-18 18:33:06
25652,2019-12-18 18:33:06,2019-12-18 18:33:07
25653,2019-12-18 18:33:07,2019-12-18 18:33:07
25654,2019-12-18 18:33:12,2019-12-18 18:33:12
25655,2019-12-18 18:33:16,2019-12-18 18:33:16
25656,2019-12-18 18:33:19,2019-12-18 18:33:19
25657,2019-12-18 18:33:19,2019-12-18 18:33:20
25658,2019-12-18 18:33:20,2019-12-18 18:33:20
25659,2019-12-18 18:33:22,2019-12-18 18:33:22
25660,2019-12-18 18:33:25,2019-12-18 18:33:25
25661,2019-12-18 18:33:26,2019-12-18 18:33:26
25662,2019-12-18 18:33:27,2019-12-18 18:33:27
25663,2019-12-18 18:33:28,2019-12-18 18:33:28
25664,2019-12-18 18:33:30,2019-12-18 18:33:30
25665,2019-12-18 18:33:32,2019-12-18 18:33:32
25666,2019-12-18 18:33:37,2019-12-18 18:33:37
25667,2019-12-18 18:33:42,2019-12-18 18:33:42
25668,2019-12-18 18:33:44,2019-12-18 18:33:44
25669,2019-12-18 18:33:45,2019-12-18 18:33:45
25670,2019-12-18 18:33:45,2019-12-18 18:33:46
25671,2019-12-18 18:33:52,2019-12-18 18:33:52
25672,2019-12-18 18:34:03,2019-12-18 18:34:03
25673,2019-12-18 18:34:04,2019-12-18 18:34:04
25674,2019-12-18 18:34:04,2019-12-18 18:34:05
25675,2019-12-18 18:34:05,2019-12-18 18:34:05
25676,2019-12-18 18:34:07,2019-12-18 18:34:07
25677,2019-12-18 18:34:10,2019-12-18 18:34:10
25678,2019-12-18 18:34:11,2019-12-18 18:34:11
25679,2019-12-18 18:34:15,2019-12-18 18:34:15
25680,2019-12-18 18:34:26,2019-12-18 18:34:26
25681,2019-12-18 18:34:34,2019-12-18 18:34:34
25682,2019-12-18 18:34:43,2019-12-18 18:34:43
25683,2019-12-18 18:34:49,2019-12-18 18:34:49
25684,2019-12-18 18:34:58,2019-12-18 18:34:58
25685,2019-12-18 18:34:59,2019-12-18 18:34:59
25686,2019-12-18 18:35:01,2019-12-18 18:35:01
25687,2019-12-18 18:35:02,2019-12-18 18:35:02
25688,2019-12-18 18:35:07,2019-12-18 18:35:07
25689,2019-12-18 18:35:07,2019-12-18 18:35:08
25690,2019-12-18 18:35:12,2019-12-18 18:35:12
25691,2019-12-18 18:35:19,2019-12-18 18:35:19
25692,2019-12-18 18:35:24,2019-12-18 18:35:24
25693,2019-12-18 18:35:25,2019-12-18 18:35:25
25694,2019-12-18 18:35:40,2019-12-18 18:35:40
25695,2019-12-18 18:35:43,2019-12-18 18:35:43
25696,2019-12-18 18:35:45,2019-12-18 18:35:45
25697,2019-12-18 18:35:51,2019-12-18 18:35:51
25698,2019-12-18 18:35:54,2019-12-18 18:35:54
25699,2019-12-18 18:36:04,2019-12-18 18:36:04
25700,2019-12-18 18:36:08,2019-12-18 18:36:08
25701,2019-12-18 18:36:09,2019-12-18 18:36:09
25702,2019-12-18 18:36:11,2019-12-18 18:36:11
25703,2019-12-18 18:36:11,2019-12-18 18:36:12
25704,2019-12-18 18:36:15,2019-12-18 18:36:15
25705,2019-12-18 18:36:20,2019-12-18 18:36:20
25706,2019-12-18 18:36:30,2019-12-18 18:36:30
25707,2019-12-18 18:36:31,2019-12-18 18:36:31
25708,2019-12-18 18:36:31,2019-12-18 18:36:32
25709,2019-12-18 18:36:44,2019-12-18 18:36:44
25710,2019-12-18 18:36:49,2019-12-18 18:36:49
25711,2019-12-18 18:36:50,2019-12-18 18:36:50
25712,2019-12-18 18:36:54,2019-12-18 18:36:54
25713,2019-12-18 18:36:55,2019-12-18 18:36:55
25714,2019-12-18 18:37:09,2019-12-18 18:37:09
25715,2019-12-18 18:37:18,2019-12-18 18:37:18
25716,2019-12-18 18:37:18,2019-12-18 18:37:19
25717,2019-12-18 18:37:22,2019-12-18 18:37:22
25718,2019-12-18 18:37:24,2019-12-18 18:37:24
25719,2019-12-18 18:37:25,2019-12-18 18:37:25
25720,2019-12-18 18:37:28,2019-12-18 18:37:28
25721,2019-12-18 18:37:28,2019-12-18 18:37:29
25722,2019-12-18 18:37:30,2019-12-18 18:37:30
25723,2019-12-18 18:37:33,2019-12-18 18:37:33
25724,2019-12-18 18:37:45,2019-12-18 18:37:45
25725,2019-12-18 18:37:46,2019-12-18 18:37:46
25726,2019-12-18 18:37:46,2019-12-18 18:37:47
25727,2019-12-18 18:37:47,2019-12-18 18:37:47
25728,2019-12-18 18:37:49,2019-12-18 18:37:49
25729,2019-12-18 18:37:51,2019-12-18 18:37:51
25730,2019-12-18 18:37:51,2019-12-18 18:37:52
25731,2019-12-18 18:37:53,2019-12-18 18:37:53
25732,2019-12-18 18:37:59,2019-12-18 18:37:59
25733,2019-12-18 18:38:00,2019-12-18 18:38:00
25734,2019-12-18 18:38:08,2019-12-18 18:38:08
25735,2019-12-18 18:38:08,2019-12-18 18:38:09
25736,2019-12-18 18:38:09,2019-12-18 18:38:09
25737,2019-12-18 18:38:17,2019-12-18 18:38:17
25738,2019-12-18 18:38:17,2019-12-18 18:38:18
25739,2019-12-18 18:38:17,2019-12-18 18:38:19
25740,2019-12-18 18:38:18,2019-12-18 18:38:18
25741,2019-12-18 18:38:18,2019-12-18 18:38:19
25742,2019-12-18 18:38:20,2019-12-18 18:38:20
25743,2019-12-18 18:38:22,2019-12-18 18:38:22
25744,2019-12-18 18:38:23,2019-12-18 18:38:23
25745,2019-12-18 18:38:36,2019-12-18 18:38:36
25746,2019-12-18 18:38:40,2019-12-18 18:38:40
25747,2019-12-18 18:38:43,2019-12-18 18:38:43
25748,2019-12-18 18:38:45,2019-12-18 18:38:45
25749,2019-12-18 18:38:48,2019-12-18 18:38:48
25750,2019-12-18 18:38:48,2019-12-18 18:38:49
25751,2019-12-18 18:38:55,2019-12-18 18:38:55
25752,2019-12-18 18:38:58,2019-12-18 18:38:58
25753,2019-12-18 18:38:59,2019-12-18 18:38:59
25754,2019-12-18 18:39:07,2019-12-18 18:39:07
25755,2019-12-18 18:39:08,2019-12-18 18:39:08
